Id,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Scientific Name,Rank,Listing
78845,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,mangiferae,,Taeniophyllum mangiferae,SPECIES,II
78275,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,manubrioliferum,,Taeniophyllum manubrioliferum,SPECIES,II
73379,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,marianense,,Taeniophyllum marianense,SPECIES,II
72448,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,maximum,,Taeniophyllum maximum,SPECIES,II
78645,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,merapiense,,Taeniophyllum merapiense,SPECIES,II
75656,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,merrillii,,Taeniophyllum merrillii,SPECIES,II
13936,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,micranthum,,Taeniophyllum micranthum,SPECIES,II
73810,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,minimum,,Taeniophyllum minimum,SPECIES,II
77373,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,minusculum,,Taeniophyllum minusculum,SPECIES,II
69141,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,minutiflorum,,Taeniophyllum minutiflorum,SPECIES,II
81872,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,mirum-labellum,,Taeniophyllum mirum-labellum,SPECIES,II
14377,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,montanum,,Taeniophyllum montanum,SPECIES,II
75625,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,muelleri,,Taeniophyllum muelleri,SPECIES,II
78168,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,multiflorum,,Taeniophyllum multiflorum,SPECIES,II
74737,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,muricatum,,Taeniophyllum muricatum,SPECIES,II
79953,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,muriculatum,,Taeniophyllum muriculatum,SPECIES,II
79121,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,musciforme,,Taeniophyllum musciforme,SPECIES,II
72722,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,neopommeranicum,,Taeniophyllum neopommeranicum,SPECIES,II
82015,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,neotorricellense,,Taeniophyllum neotorricellense,SPECIES,II
80234,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,nephrophorum,,Taeniophyllum nephrophorum,SPECIES,II
72284,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,norfolkianum,,Taeniophyllum norfolkianum,SPECIES,II
69120,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,oblongum,,Taeniophyllum oblongum,SPECIES,II
81811,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,occultans,,Taeniophyllum occultans,SPECIES,II
75433,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,orbiculare,,Taeniophyllum orbiculare,SPECIES,II
81707,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,oreophilum,,Taeniophyllum oreophilum,SPECIES,II
74729,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,orthorhynchum,,Taeniophyllum orthorhynchum,SPECIES,II
76494,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,ovale,,Taeniophyllum ovale,SPECIES,II
81632,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,pachyacris,,Taeniophyllum pachyacris,SPECIES,II
16181,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,pahangense,,Taeniophyllum pahangense,SPECIES,II
70064,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,paife,,Taeniophyllum paife,SPECIES,II
74895,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,palawense,,Taeniophyllum palawense,SPECIES,II
18863,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,pallidiflorum,,Taeniophyllum pallidiflorum,SPECIES,II
73177,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,pallidum,,Taeniophyllum pallidum,SPECIES,II
79569,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,palmicola,,Taeniophyllum palmicola,SPECIES,II
72624,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,paludicola,,Taeniophyllum paludicola,SPECIES,II
77672,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,paludosum,,Taeniophyllum paludosum,SPECIES,II
26692,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,pantjarense,,Taeniophyllum pantjarense,SPECIES,II
73669,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,papillosum,,Taeniophyllum papillosum,SPECIES,II
71625,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,papuanum,,Taeniophyllum papuanum,SPECIES,II
80159,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,pectiniferum,,Taeniophyllum pectiniferum,SPECIES,II
21241,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,petrophilum,,Taeniophyllum petrophilum,SPECIES,II
69936,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,phaeanthum,,Taeniophyllum phaeanthum,SPECIES,II
74821,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,philippinense,,Taeniophyllum philippinense,SPECIES,II
78892,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,phitamii,,Taeniophyllum phitamii,SPECIES,II
75540,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,physodes,,Taeniophyllum physodes,SPECIES,II
76721,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,platyrhachis,,Taeniophyllum platyrhachis,SPECIES,II
82457,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,platyrhizum,,Taeniophyllum platyrhizum,SPECIES,II
74715,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,pleistorhizum,,Taeniophyllum pleistorhizum,SPECIES,II
79575,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,podochiloides,,Taeniophyllum podochiloides,SPECIES,II
75439,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,potamophyllum,,Taeniophyllum potamophyllum,SPECIES,II
70172,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,proboscideum,,Taeniophyllum proboscideum,SPECIES,II
23171,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,proliferum,,Taeniophyllum proliferum,SPECIES,II
78701,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,pterophorum,,Taeniophyllum pterophorum,SPECIES,II
68606,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,pubicarpum,,Taeniophyllum pubicarpum,SPECIES,II
72392,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,pulvinatum,,Taeniophyllum pulvinatum,SPECIES,II
63642,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,pusillum,,Taeniophyllum pusillum,SPECIES,II
97064,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,pyriforme,,Taeniophyllum pyriforme,SPECIES,II
76601,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,quadratum,,Taeniophyllum quadratum,SPECIES,II
72190,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,quadrilobum,,Taeniophyllum quadrilobum,SPECIES,II
79741,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,quaquaversum,,Taeniophyllum quaquaversum,SPECIES,II
14711,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,radiatum,,Taeniophyllum radiatum,SPECIES,II
79404,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,recurvirostrum,,Taeniophyllum recurvirostrum,SPECIES,II
74485,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,reijnvaanae,,Taeniophyllum reijnvaanae,SPECIES,II
78236,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,retrospiculatum,,Taeniophyllum retrospiculatum,SPECIES,II
71362,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,rhodantherum,,Taeniophyllum rhodantherum,SPECIES,II
72525,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,rhombeum,,Taeniophyllum rhombeum,SPECIES,II
73677,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,rhomboglossum,,Taeniophyllum rhomboglossum,SPECIES,II
73328,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,robustum,,Taeniophyllum robustum,SPECIES,II
22805,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,rostellatum,,Taeniophyllum rostellatum,SPECIES,II
29348,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,rostratum,,Taeniophyllum rostratum,SPECIES,II
19059,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,rubrum,,Taeniophyllum rubrum,SPECIES,II
76547,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,rudolfii,,Taeniophyllum rudolfii,SPECIES,II
23657,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,rugulosum,,Taeniophyllum rugulosum,SPECIES,II
72746,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,saccatum,,Taeniophyllum saccatum,SPECIES,II
70141,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,samoense,,Taeniophyllum samoense,SPECIES,II
78559,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,savaiiense,,Taeniophyllum savaiiense,SPECIES,II
71870,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,scaberulum,,Taeniophyllum scaberulum,SPECIES,II
69565,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,schlechteri,,Taeniophyllum schlechteri,SPECIES,II
79191,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,setipes,,Taeniophyllum setipes,SPECIES,II
71684,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,singulare,,Taeniophyllum singulare,SPECIES,II
81645,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,smithii,,Taeniophyllum smithii,SPECIES,II
69223,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,steenisii,,Taeniophyllum steenisii,SPECIES,II
80661,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,stella,,Taeniophyllum stella,SPECIES,II
70602,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,stenosepalum,,Taeniophyllum stenosepalum,SPECIES,II
74298,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,stipulaceum,,Taeniophyllum stipulaceum,SPECIES,II
71114,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,subtrilobum,,Taeniophyllum subtrilobum,SPECIES,II
71368,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,sulawesiense,,Taeniophyllum sulawesiense,SPECIES,II
76610,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,sumatranum,,Taeniophyllum sumatranum,SPECIES,II
79675,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,taenioides,,Taeniophyllum taenioides,SPECIES,II
73718,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,tamianum,,Taeniophyllum tamianum,SPECIES,II
27227,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,tenerrimum,,Taeniophyllum tenerrimum,SPECIES,II
78257,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,terrestre,,Taeniophyllum terrestre,SPECIES,II
82460,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,toranum,,Taeniophyllum toranum,SPECIES,II
75515,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,torricellense,,Taeniophyllum torricellense,SPECIES,II
79480,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,trachybracteum,,Taeniophyllum trachybracteum,SPECIES,II
15474,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,trachypus,,Taeniophyllum trachypus,SPECIES,II
69549,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,triangulare,,Taeniophyllum triangulare,SPECIES,II
71859,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,triangulipetalum,,Taeniophyllum triangulipetalum,SPECIES,II
73586,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,trichopus,,Taeniophyllum trichopus,SPECIES,II
74818,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,trilobum,,Taeniophyllum trilobum,SPECIES,II
69084,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,tripulvinatum,,Taeniophyllum tripulvinatum,SPECIES,II
72008,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,triquetroradix,,Taeniophyllum triquetroradix,SPECIES,II
79139,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,trukense,,Taeniophyllum trukense,SPECIES,II
78394,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,tubulosum,,Taeniophyllum tubulosum,SPECIES,II
80610,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,wakatinense,,Taeniophyllum wakatinense,SPECIES,II
71670,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,whistleri,,Taeniophyllum whistleri,SPECIES,II
69631,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,xerophilum,,Taeniophyllum xerophilum,SPECIES,II
79492,Plantae,,,Orchidales,Orchidaceae,Taeniorrhiza,gabonensis,,Taeniorrhiza gabonensis,SPECIES,II
71104,Plantae,,,Orchidales,Orchidaceae,Tainia,acuminata,,Tainia acuminata,SPECIES,II
77762,Plantae,,,Orchidales,Orchidaceae,Tainia,bicornis,,Tainia bicornis,SPECIES,II
82347,Plantae,,,Orchidales,Orchidaceae,Tainia,cordifolia,,Tainia cordifolia,SPECIES,II
74321,Plantae,,,Orchidales,Orchidaceae,Tainia,cornuta,,Tainia cornuta,SPECIES,II
70679,Plantae,,,Orchidales,Orchidaceae,Tainia,crassa,,Tainia crassa,SPECIES,II
70160,Plantae,,,Orchidales,Orchidaceae,Tainia,dunnii,,Tainia dunnii,SPECIES,II
65335,Plantae,,,Orchidales,Orchidaceae,Tainia,elliptica,,Tainia elliptica,SPECIES,II
73709,Plantae,,,Orchidales,Orchidaceae,Tainia,hennisiana,,Tainia hennisiana,SPECIES,II
73178,Plantae,,,Orchidales,Orchidaceae,Tainia,hualienia,,Tainia hualienia,SPECIES,II
65337,Plantae,,,Orchidales,Orchidaceae,Tainia,latifolia,,Tainia latifolia,SPECIES,II
63646,Plantae,,,Orchidales,Orchidaceae,Tainia,laxiflora,,Tainia laxiflora,SPECIES,II
76109,Plantae,,,Orchidales,Orchidaceae,Tainia,longiscapa,,Tainia longiscapa,SPECIES,II
75449,Plantae,,,Orchidales,Orchidaceae,Tainia,macrantha,,Tainia macrantha,SPECIES,II
16579,Plantae,,,Orchidales,Orchidaceae,Tainia,maingayi,,Tainia maingayi,SPECIES,II
72261,Plantae,,,Orchidales,Orchidaceae,Tainia,marmorata,,Tainia marmorata,SPECIES,II
71770,Plantae,,,Orchidales,Orchidaceae,Tainia,megalantha,,Tainia megalantha,SPECIES,II
63647,Plantae,,,Orchidales,Orchidaceae,Tainia,minor,,Tainia minor,SPECIES,II
73192,Plantae,,,Orchidales,Orchidaceae,Tainia,obpandurata,,Tainia obpandurata,SPECIES,II
77767,Plantae,,,Orchidales,Orchidaceae,Tainia,papuana,,Tainia papuana,SPECIES,II
22370,Plantae,,,Orchidales,Orchidaceae,Tainia,paucifolia,,Tainia paucifolia,SPECIES,II
69178,Plantae,,,Orchidales,Orchidaceae,Tainia,ponggolensis,,Tainia ponggolensis,SPECIES,II
74585,Plantae,,,Orchidales,Orchidaceae,Tainia,purpureifolia,,Tainia purpureifolia,SPECIES,II
75058,Plantae,,,Orchidales,Orchidaceae,Tainia,scapigera,,Tainia scapigera,SPECIES,II
70474,Plantae,,,Orchidales,Orchidaceae,Tainia,serratiloba,,Tainia serratiloba,SPECIES,II
71979,Plantae,,,Orchidales,Orchidaceae,Tainia,simondii,,Tainia simondii,SPECIES,II
15337,Plantae,,,Orchidales,Orchidaceae,Tainia,speciosa,,Tainia speciosa,SPECIES,II
15877,Plantae,,,Orchidales,Orchidaceae,Tainia,trinervis,,Tainia trinervis,SPECIES,II
18726,Plantae,,,Orchidales,Orchidaceae,Tainia,vegetissima,,Tainia vegetissima,SPECIES,II
26609,Plantae,,,Orchidales,Orchidaceae,Tainia,wrayana,,Tainia wrayana,SPECIES,II
78331,Plantae,,,Orchidales,Orchidaceae,Tamayorkis,ehrenbergii,,Tamayorkis ehrenbergii,SPECIES,II
72625,Plantae,,,Orchidales,Orchidaceae,Tamayorkis,hintonii,,Tamayorkis hintonii,SPECIES,II
82638,Plantae,,,Orchidales,Orchidaceae,Tamayorkis,porphyrea,,Tamayorkis porphyrea,SPECIES,II
70771,Plantae,,,Orchidales,Orchidaceae,Tamayorkis,wendtii,,Tamayorkis wendtii,SPECIES,II
40219,Plantae,,,Orchidales,Orchidaceae,Taprobanea,spathulata,,Taprobanea spathulata,SPECIES,II
70763,Plantae,,,Orchidales,Orchidaceae,Teagueia,alyssana,,Teagueia alyssana,SPECIES,II
97556,Plantae,,,Orchidales,Orchidaceae,Teagueia,anitana,,Teagueia anitana,SPECIES,II
81077,Plantae,,,Orchidales,Orchidaceae,Teagueia,barbeliana,,Teagueia barbeliana,SPECIES,II
98062,Plantae,,,Orchidales,Orchidaceae,Teagueia,beverlysacklerae,,Teagueia beverlysacklerae,SPECIES,II
71751,Plantae,,,Orchidales,Orchidaceae,Teagueia,cymbisepala,,Teagueia cymbisepala,SPECIES,II
69348,Plantae,,,Orchidales,Orchidaceae,Teagueia,jostii,,Teagueia jostii,SPECIES,II
97724,Plantae,,,Orchidales,Orchidaceae,Teagueia,kostoglouana,,Teagueia kostoglouana,SPECIES,II
79405,Plantae,,,Orchidales,Orchidaceae,Teagueia,lehmannii,,Teagueia lehmannii,SPECIES,II
97834,Plantae,,,Orchidales,Orchidaceae,Teagueia,lizziefinchiana,,Teagueia lizziefinchiana,SPECIES,II
69794,Plantae,,,Orchidales,Orchidaceae,Teagueia,moisesii,,Teagueia moisesii,SPECIES,II
63648,Plantae,,,Orchidales,Orchidaceae,Teagueia,phasmida,,Teagueia phasmida,SPECIES,II
76080,Plantae,,,Orchidales,Orchidaceae,Teagueia,portillae,,Teagueia portillae,SPECIES,II
72248,Plantae,,,Orchidales,Orchidaceae,Teagueia,puroana,,Teagueia puroana,SPECIES,II
63649,Plantae,,,Orchidales,Orchidaceae,Teagueia,rex,,Teagueia rex,SPECIES,II
73724,Plantae,,,Orchidales,Orchidaceae,Teagueia,sancheziae,,Teagueia sancheziae,SPECIES,II
14970,Plantae,,,Orchidales,Orchidaceae,Teagueia,teaguei,,Teagueia teaguei,SPECIES,II
18464,Plantae,,,Orchidales,Orchidaceae,Teagueia,tentaculata,,Teagueia tentaculata,SPECIES,II
63650,Plantae,,,Orchidales,Orchidaceae,Teagueia,zeus,,Teagueia zeus,SPECIES,II
78980,Plantae,,,Orchidales,Orchidaceae,Telipogon,acicularis,,Telipogon acicularis,SPECIES,II
76411,Plantae,,,Orchidales,Orchidaceae,Telipogon,albertii,,Telipogon albertii,SPECIES,II
72621,Plantae,,,Orchidales,Orchidaceae,Telipogon,alegriae,,Telipogon alegriae,SPECIES,II
66836,Plantae,,,Orchidales,Orchidaceae,Telipogon,alexii,,Telipogon alexii,SPECIES,II
71174,Plantae,,,Orchidales,Orchidaceae,Telipogon,alticola,,Telipogon alticola,SPECIES,II
76528,Plantae,,,Orchidales,Orchidaceae,Telipogon,alvarezii,,Telipogon alvarezii,SPECIES,II
73924,Plantae,,,Orchidales,Orchidaceae,Telipogon,amoanus,,Telipogon amoanus,SPECIES,II
21257,Plantae,,,Orchidales,Orchidaceae,Telipogon,ampliflorus,,Telipogon ampliflorus,SPECIES,II
72039,Plantae,,,Orchidales,Orchidaceae,Telipogon,anacristinae,,Telipogon anacristinae,SPECIES,II
63653,Plantae,,,Orchidales,Orchidaceae,Telipogon,andicola,,Telipogon andicola,SPECIES,II
74550,Plantae,,,Orchidales,Orchidaceae,Telipogon,andreetae,,Telipogon andreetae,SPECIES,II
63655,Plantae,,,Orchidales,Orchidaceae,Telipogon,antioquianus,,Telipogon antioquianus,SPECIES,II
74790,Plantae,,,Orchidales,Orchidaceae,Telipogon,antisuyuensis,,Telipogon antisuyuensis,SPECIES,II
80390,Plantae,,,Orchidales,Orchidaceae,Telipogon,antonietae,,Telipogon antonietae,SPECIES,II
63656,Plantae,,,Orchidales,Orchidaceae,Telipogon,ardeltianus,,Telipogon ardeltianus,SPECIES,II
66052,Plantae,,,Orchidales,Orchidaceae,Telipogon,ariasii,,Telipogon ariasii,SPECIES,II
73469,Plantae,,,Orchidales,Orchidaceae,Telipogon,astroglossus,,Telipogon astroglossus,SPECIES,II
63658,Plantae,,,Orchidales,Orchidaceae,Telipogon,asuayanus,,Telipogon asuayanus,SPECIES,II
77369,Plantae,,,Orchidales,Orchidaceae,Telipogon,atropurpurea,,Telipogon atropurpurea,SPECIES,II
28824,Plantae,,,Orchidales,Orchidaceae,Telipogon,aureus,,Telipogon aureus,SPECIES,II
96930,Plantae,,,Orchidales,Orchidaceae,Telipogon,auriculatum,,Telipogon auriculatum,SPECIES,II
75033,Plantae,,,Orchidales,Orchidaceae,Telipogon,auriculatus,,Telipogon auriculatus,SPECIES,II
70065,Plantae,,,Orchidales,Orchidaceae,Telipogon,auritus,,Telipogon auritus,SPECIES,II
74680,Plantae,,,Orchidales,Orchidaceae,Telipogon,australis,,Telipogon australis,SPECIES,II
73885,Plantae,,,Orchidales,Orchidaceae,Telipogon,austroperuvianus,,Telipogon austroperuvianus,SPECIES,II
71894,Plantae,,,Orchidales,Orchidaceae,Telipogon,ballesteroi,,Telipogon ballesteroi,SPECIES,II
77034,Plantae,,,Orchidales,Orchidaceae,Telipogon,barbozae,,Telipogon barbozae,SPECIES,II
63661,Plantae,,,Orchidales,Orchidaceae,Telipogon,benedicti,,Telipogon benedicti,SPECIES,II
63662,Plantae,,,Orchidales,Orchidaceae,Telipogon,bennettii,,Telipogon bennettii,SPECIES,II
68837,Plantae,,,Orchidales,Orchidaceae,Telipogon,bergoldii,,Telipogon bergoldii,SPECIES,II
81019,Plantae,,,Orchidales,Orchidaceae,Telipogon,berthae,,Telipogon berthae,SPECIES,II
28848,Plantae,,,Orchidales,Orchidaceae,Telipogon,biolleyi,,Telipogon biolleyi,SPECIES,II
72038,Plantae,,,Orchidales,Orchidaceae,Telipogon,boissierianus,,Telipogon boissierianus,SPECIES,II
80038,Plantae,,,Orchidales,Orchidaceae,Telipogon,boliviensis,,Telipogon boliviensis,SPECIES,II
77167,Plantae,,,Orchidales,Orchidaceae,Telipogon,bombiformis,,Telipogon bombiformis,SPECIES,II
63663,Plantae,,,Orchidales,Orchidaceae,Telipogon,bowmanii,,Telipogon bowmanii,SPECIES,II
73427,Plantae,,,Orchidales,Orchidaceae,Telipogon,boylei,,Telipogon boylei,SPECIES,II
81385,Plantae,,,Orchidales,Orchidaceae,Telipogon,bullpenensis,,Telipogon bullpenensis,SPECIES,II
78811,Plantae,,,Orchidales,Orchidaceae,Telipogon,butcheri,,Telipogon butcheri,SPECIES,II
70765,Plantae,,,Orchidales,Orchidaceae,Telipogon,butchii,,Telipogon butchii,SPECIES,II
73992,Plantae,,,Orchidales,Orchidaceae,Telipogon,calueri,,Telipogon calueri,SPECIES,II
97570,Plantae,,,Orchidales,Orchidaceae,Telipogon,camargoi,,Telipogon camargoi,SPECIES,II
81599,Plantae,,,Orchidales,Orchidaceae,Telipogon,campbelliorum,,Telipogon campbelliorum,SPECIES,II
63665,Plantae,,,Orchidales,Orchidaceae,Telipogon,campoverdei,,Telipogon campoverdei,SPECIES,II
79927,Plantae,,,Orchidales,Orchidaceae,Telipogon,caroliae,,Telipogon caroliae,SPECIES,II
82860,Plantae,,,Orchidales,Orchidaceae,Telipogon,casadevalliae,,Telipogon casadevalliae,SPECIES,II
70198,Plantae,,,Orchidales,Orchidaceae,Telipogon,cascajalensis,,Telipogon cascajalensis,SPECIES,II
81251,Plantae,,,Orchidales,Orchidaceae,Telipogon,caucanus,,Telipogon caucanus,SPECIES,II
63666,Plantae,,,Orchidales,Orchidaceae,Telipogon,caulescens,,Telipogon caulescens,SPECIES,II
70392,Plantae,,,Orchidales,Orchidaceae,Telipogon,chiriquensis,,Telipogon chiriquensis,SPECIES,II
28815,Plantae,,,Orchidales,Orchidaceae,Telipogon,christobalensis,,Telipogon christobalensis,SPECIES,II
78356,Plantae,,,Orchidales,Orchidaceae,Telipogon,chrysocrates,,Telipogon chrysocrates,SPECIES,II
63667,Plantae,,,Orchidales,Orchidaceae,Telipogon,collantesii,,Telipogon collantesii,SPECIES,II
29595,Plantae,,,Orchidales,Orchidaceae,Telipogon,costaricensis,,Telipogon costaricensis,SPECIES,II
78947,Plantae,,,Orchidales,Orchidaceae,Telipogon,cotapatensis,,Telipogon cotapatensis,SPECIES,II
82906,Plantae,,,Orchidales,Orchidaceae,Telipogon,cristinae,,Telipogon cristinae,SPECIES,II
97229,Plantae,,,Orchidales,Orchidaceae,Telipogon,cundinamarcae,,Telipogon cundinamarcae,SPECIES,II
75536,Plantae,,,Orchidales,Orchidaceae,Telipogon,cuyujensis,,Telipogon cuyujensis,SPECIES,II
79670,Plantae,,,Orchidales,Orchidaceae,Telipogon,dalstromii,,Telipogon dalstromii,SPECIES,II
63670,Plantae,,,Orchidales,Orchidaceae,Telipogon,davidsonii,,Telipogon davidsonii,SPECIES,II
23661,Plantae,,,Orchidales,Orchidaceae,Telipogon,dendriticus,,Telipogon dendriticus,SPECIES,II
72256,Plantae,,,Orchidales,Orchidaceae,Telipogon,deuterocuscoensis,,Telipogon deuterocuscoensis,SPECIES,II
97765,Plantae,,,Orchidales,Orchidaceae,Telipogon,diabolicus,,Telipogon diabolicus,SPECIES,II
72166,Plantae,,,Orchidales,Orchidaceae,Telipogon,distantiflorus,,Telipogon distantiflorus,SPECIES,II
63671,Plantae,,,Orchidales,Orchidaceae,Telipogon,dodsonii,,Telipogon dodsonii,SPECIES,II
79623,Plantae,,,Orchidales,Orchidaceae,Telipogon,dubius,,Telipogon dubius,SPECIES,II
82098,Plantae,,,Orchidales,Orchidaceae,Telipogon,eberhardtii,,Telipogon eberhardtii,SPECIES,II
26924,Plantae,,,Orchidales,Orchidaceae,Telipogon,ecuadorensis,,Telipogon ecuadorensis,SPECIES,II
72785,Plantae,,,Orchidales,Orchidaceae,Telipogon,elcimeyae,,Telipogon elcimeyae,SPECIES,II
77985,Plantae,,,Orchidales,Orchidaceae,Telipogon,embreei,,Telipogon embreei,SPECIES,II
76773,Plantae,,,Orchidales,Orchidaceae,Telipogon,erratus,,Telipogon erratus,SPECIES,II
79020,Plantae,,,Orchidales,Orchidaceae,Telipogon,esperanzae,,Telipogon esperanzae,SPECIES,II
71532,Plantae,,,Orchidales,Orchidaceae,Telipogon,falcatus,,Telipogon falcatus,SPECIES,II
